house,carrier_index,carrier_id,origin_i,origin_j,size_i,size_j,pmfs_grid_i,pmfs_grid_j,pmfs_x,pmfs_y,gaden_x_index,gaden_y_index,legal_height_count,legal_heights_m,placement_weight
H03,82,quadtree_20_0_2_2,20,0,2,2,21,1,5.6000003814697266,-1.4129999876022339,64,4,24,-0.80049999999999999;-0.70050000000000001;-0.60050000000000003;-0.50049999999999994;-0.40049999999999997;-0.30049999999999999;-0.20050000000000001;-0.10049999999999992;-0.00049999999999994493;0.099500000000000033;0.19950000000000012;0.29949999999999999;0.39950000000000008;0.49950000000000017;0.59950000000000003;0.69950000000000012;0.79949999999999999;0.89950000000000008;0.99950000000000017;1.0995000000000004;1.1995;1.2995000000000001;1.3995000000000002;1.4995000000000003,
H03,83,quadtree_20_2_2_2,20,2,2,2,20,2,5.3000001907348633,-1.1130000352859497,61,7,24,-0.80049999999999999;-0.70050000000000001;-0.60050000000000003;-0.50049999999999994;-0.40049999999999997;-0.30049999999999999;-0.20050000000000001;-0.10049999999999992;-0.00049999999999994493;0.099500000000000033;0.19950000000000012;0.29949999999999999;0.39950000000000008;0.49950000000000017;0.59950000000000003;0.69950000000000012;0.79949999999999999;0.89950000000000008;0.99950000000000017;1.0995000000000004;1.1995;1.2995000000000001;1.3995000000000002;1.4995000000000003,
H03,83,quadtree_20_2_2_2,20,2,2,2,20,3,5.3000001907348633,-0.81299996376037598,61,10,16,-0.80049999999999999;-0.70050000000000001;0.19950000000000012;0.29949999999999999;0.39950000000000008;0.49950000000000017;0.59950000000000003;0.69950000000000012;0.79949999999999999;0.89950000000000008;0.99950000000000017;1.0995000000000004;1.1995;1.2995000000000001;1.3995000000000002;1.4995000000000003,
H03,83,quadtree_20_2_2_2,20,2,2,2,21,2,5.6000003814697266,-1.1130000352859497,64,7,24,-0.80049999999999999;-0.70050000000000001;-0.60050000000000003;-0.50049999999999994;-0.40049999999999997;-0.30049999999999999;-0.20050000000000001;-0.10049999999999992;-0.00049999999999994493;0.099500000000000033;0.19950000000000012;0.29949999999999999;0.39950000000000008;0.49950000000000017;0.59950000000000003;0.69950000000000012;0.79949999999999999;0.89950000000000008;0.99950000000000017;1.0995000000000004;1.1995;1.2995000000000001;1.3995000000000002;1.4995000000000003,
H03,83,quadtree_20_2_2_2,20,2,2,2,21,3,5.6000003814697266,-0.81299996376037598,64,10,24,-0.80049999999999999;-0.70050000000000001;-0.60050000000000003;-0.50049999999999994;-0.40049999999999997;-0.30049999999999999;-0.20050000000000001;-0.10049999999999992;-0.00049999999999994493;0.099500000000000033;0.19950000000000012;0.29949999999999999;0.39950000000000008;0.49950000000000017;0.59950000000000003;0.69950000000000012;0.79949999999999999;0.89950000000000008;0.99950000000000017;1.0995000000000004;1.1995;1.2995000000000001;1.3995000000000002;1.4995000000000003,
H03,84,quadtree_20_4_2_2,20,4,2,2,20,4,5.3000001907348633,-0.5130000114440918,61,13,21,-0.80049999999999999;-0.70050000000000001;-0.60050000000000003;-0.40049999999999997;-0.10049999999999992;-0.00049999999999994493;0.099500000000000033;0.19950000000000012;0.29949999999999999;0.39950000000000008;0.49950000000000017;0.59950000000000003;0.69950000000000012;0.79949999999999999;0.89950000000000008;0.99950000000000017;1.0995000000000004;1.1995;1.2995000000000001;1.3995000000000002;1.4995000000000003,
H03,84,quadtree_20_4_2_2,20,4,2,2,20,5,5.3000001907348633,-0.21299993991851807,61,16,20,-0.80049999999999999;-0.70050000000000001;-0.40049999999999997;-0.10049999999999992;-0.00049999999999994493;0.099500000000000033;0.19950000000000012;0.29949999999999999;0.39950000000000008;0.49950000000000017;0.59950000000000003;0.69950000000000012;0.79949999999999999;0.89950000000000008;0.99950000000000017;1.0995000000000004;1.1995;1.2995000000000001;1.3995000000000002;1.4995000000000003,
H03,84,quadtree_20_4_2_2,20,4,2,2,21,4,5.6000003814697266,-0.5130000114440918,64,13,22,-0.80049999999999999;-0.70050000000000001;-0.60050000000000003;-0.50049999999999994;-0.40049999999999997;-0.10049999999999992;-0.00049999999999994493;0.099500000000000033;0.19950000000000012;0.29949999999999999;0.39950000000000008;0.49950000000000017;0.59950000000000003;0.69950000000000012;0.79949999999999999;0.89950000000000008;0.99950000000000017;1.0995000000000004;1.1995;1.2995000000000001;1.3995000000000002;1.4995000000000003,
H03,84,quadtree_20_4_2_2,20,4,2,2,21,5,5.6000003814697266,-0.21299993991851807,64,16,22,-0.80049999999999999;-0.70050000000000001;-0.60050000000000003;-0.50049999999999994;-0.40049999999999997;-0.10049999999999992;-0.00049999999999994493;0.099500000000000033;0.19950000000000012;0.29949999999999999;0.39950000000000008;0.49950000000000017;0.59950000000000003;0.69950000000000012;0.79949999999999999;0.89950000000000008;0.99950000000000017;1.0995000000000004;1.1995;1.2995000000000001;1.3995000000000002;1.4995000000000003,
H03,85,quadtree_20_6_2_2,20,6,2,2,20,6,5.3000001907348633,0.087000012397766113,61,19,20,-0.80049999999999999;-0.70050000000000001;-0.60050000000000003;-0.10049999999999992;-0.00049999999999994493;0.099500000000000033;0.19950000000000012;0.29949999999999999;0.39950000000000008;0.49950000000000017;0.59950000000000003;0.69950000000000012;0.79949999999999999;0.89950000000000008;0.99950000000000017;1.0995000000000004;1.1995;1.2995000000000001;1.3995000000000002;1.4995000000000003,
H03,85,quadtree_20_6_2_2,20,6,2,2,20,7,5.3000001907348633,0.38699996471405029,61,22,16,-0.80049999999999999;-0.70050000000000001;0.19950000000000012;0.29949999999999999;0.39950000000000008;0.49950000000000017;0.59950000000000003;0.69950000000000012;0.79949999999999999;0.89950000000000008;0.99950000000000017;1.0995000000000004;1.1995;1.2995000000000001;1.3995000000000002;1.4995000000000003,
H03,85,quadtree_20_6_2_2,20,6,2,2,21,6,5.6000003814697266,0.087000012397766113,64,19,22,-0.80049999999999999;-0.70050000000000001;-0.60050000000000003;-0.50049999999999994;-0.40049999999999997;-0.10049999999999992;-0.00049999999999994493;0.099500000000000033;0.19950000000000012;0.29949999999999999;0.39950000000000008;0.49950000000000017;0.59950000000000003;0.69950000000000012;0.79949999999999999;0.89950000000000008;0.99950000000000017;1.0995000000000004;1.1995;1.2995000000000001;1.3995000000000002;1.4995000000000003,
H03,85,quadtree_20_6_2_2,20,6,2,2,21,7,5.6000003814697266,0.38699996471405029,64,22,24,-0.80049999999999999;-0.70050000000000001;-0.60050000000000003;-0.50049999999999994;-0.40049999999999997;-0.30049999999999999;-0.20050000000000001;-0.10049999999999992;-0.00049999999999994493;0.099500000000000033;0.19950000000000012;0.29949999999999999;0.39950000000000008;0.49950000000000017;0.59950000000000003;0.69950000000000012;0.79949999999999999;0.89950000000000008;0.99950000000000017;1.0995000000000004;1.1995;1.2995000000000001;1.3995000000000002;1.4995000000000003,
H03,86,quadtree_20_8_2_2,20,8,2,2,20,8,5.3000001907348633,0.68700015544891357,61,25,24,-0.80049999999999999;-0.70050000000000001;-0.60050000000000003;-0.50049999999999994;-0.40049999999999997;-0.30049999999999999;-0.20050000000000001;-0.10049999999999992;-0.00049999999999994493;0.099500000000000033;0.19950000000000012;0.29949999999999999;0.39950000000000008;0.49950000000000017;0.59950000000000003;0.69950000000000012;0.79949999999999999;0.89950000000000008;0.99950000000000017;1.0995000000000004;1.1995;1.2995000000000001;1.3995000000000002;1.4995000000000003,
H03,86,quadtree_20_8_2_2,20,8,2,2,21,8,5.6000003814697266,0.68700015544891357,64,25,24,-0.80049999999999999;-0.70050000000000001;-0.60050000000000003;-0.50049999999999994;-0.40049999999999997;-0.30049999999999999;-0.20050000000000001;-0.10049999999999992;-0.00049999999999994493;0.099500000000000033;0.19950000000000012;0.29949999999999999;0.39950000000000008;0.49950000000000017;0.59950000000000003;0.69950000000000012;0.79949999999999999;0.89950000000000008;0.99950000000000017;1.0995000000000004;1.1995;1.2995000000000001;1.3995000000000002;1.4995000000000003,
H03,86,quadtree_20_8_2_2,20,8,2,2,21,9,5.6000003814697266,0.98700010776519775,64,28,24,-0.80049999999999999;-0.70050000000000001;-0.60050000000000003;-0.50049999999999994;-0.40049999999999997;-0.30049999999999999;-0.20050000000000001;-0.10049999999999992;-0.00049999999999994493;0.099500000000000033;0.19950000000000012;0.29949999999999999;0.39950000000000008;0.49950000000000017;0.59950000000000003;0.69950000000000012;0.79949999999999999;0.89950000000000008;0.99950000000000017;1.0995000000000004;1.1995;1.2995000000000001;1.3995000000000002;1.4995000000000003,
H03,87,quadtree_20_18_2_2,20,18,2,2,20,19,5.3000001907348633,3.9870004653930664,61,58,24,-0.80049999999999999;-0.70050000000000001;-0.60050000000000003;-0.50049999999999994;-0.40049999999999997;-0.30049999999999999;-0.20050000000000001;-0.10049999999999992;-0.00049999999999994493;0.099500000000000033;0.19950000000000012;0.29949999999999999;0.39950000000000008;0.49950000000000017;0.59950000000000003;0.69950000000000012;0.79949999999999999;0.89950000000000008;0.99950000000000017;1.0995000000000004;1.1995;1.2995000000000001;1.3995000000000002;1.4995000000000003,
H03,87,quadtree_20_18_2_2,20,18,2,2,21,19,5.6000003814697266,3.9870004653930664,64,58,24,-0.80049999999999999;-0.70050000000000001;-0.60050000000000003;-0.50049999999999994;-0.40049999999999997;-0.30049999999999999;-0.20050000000000001;-0.10049999999999992;-0.00049999999999994493;0.099500000000000033;0.19950000000000012;0.29949999999999999;0.39950000000000008;0.49950000000000017;0.59950000000000003;0.69950000000000012;0.79949999999999999;0.89950000000000008;0.99950000000000017;1.0995000000000004;1.1995;1.2995000000000001;1.3995000000000002;1.4995000000000003,
H03,88,quadtree_22_0_2_2,22,0,2,2,22,1,5.9000005722045898,-1.4129999876022339,67,4,24,-0.80049999999999999;-0.70050000000000001;-0.60050000000000003;-0.50049999999999994;-0.40049999999999997;-0.30049999999999999;-0.20050000000000001;-0.10049999999999992;-0.00049999999999994493;0.099500000000000033;0.19950000000000012;0.29949999999999999;0.39950000000000008;0.49950000000000017;0.59950000000000003;0.69950000000000012;0.79949999999999999;0.89950000000000008;0.99950000000000017;1.0995000000000004;1.1995;1.2995000000000001;1.3995000000000002;1.4995000000000003,
H03,88,quadtree_22_0_2_2,22,0,2,2,23,1,6.2000002861022949,-1.4129999876022339,70,4,24,-0.80049999999999999;-0.70050000000000001;-0.60050000000000003;-0.50049999999999994;-0.40049999999999997;-0.30049999999999999;-0.20050000000000001;-0.10049999999999992;-0.00049999999999994493;0.099500000000000033;0.19950000000000012;0.29949999999999999;0.39950000000000008;0.49950000000000017;0.59950000000000003;0.69950000000000012;0.79949999999999999;0.89950000000000008;0.99950000000000017;1.0995000000000004;1.1995;1.2995000000000001;1.3995000000000002;1.4995000000000003,
H03,89,quadtree_22_2_2_2,22,2,2,2,22,2,5.9000005722045898,-1.1130000352859497,67,7,24,-0.80049999999999999;-0.70050000000000001;-0.60050000000000003;-0.50049999999999994;-0.40049999999999997;-0.30049999999999999;-0.20050000000000001;-0.10049999999999992;-0.00049999999999994493;0.099500000000000033;0.19950000000000012;0.29949999999999999;0.39950000000000008;0.49950000000000017;0.59950000000000003;0.69950000000000012;0.79949999999999999;0.89950000000000008;0.99950000000000017;1.0995000000000004;1.1995;1.2995000000000001;1.3995000000000002;1.4995000000000003,
H03,89,quadtree_22_2_2_2,22,2,2,2,22,3,5.9000005722045898,-0.81299996376037598,67,10,14,0.19950000000000012;0.29949999999999999;0.39950000000000008;0.49950000000000017;0.59950000000000003;0.69950000000000012;0.79949999999999999;0.89950000000000008;0.99950000000000017;1.0995000000000004;1.1995;1.2995000000000001;1.3995000000000002;1.4995000000000003,
H03,89,quadtree_22_2_2_2,22,2,2,2,23,2,6.2000002861022949,-1.1130000352859497,70,7,24,-0.80049999999999999;-0.70050000000000001;-0.60050000000000003;-0.50049999999999994;-0.40049999999999997;-0.30049999999999999;-0.20050000000000001;-0.10049999999999992;-0.00049999999999994493;0.099500000000000033;0.19950000000000012;0.29949999999999999;0.39950000000000008;0.49950000000000017;0.59950000000000003;0.69950000000000012;0.79949999999999999;0.89950000000000008;0.99950000000000017;1.0995000000000004;1.1995;1.2995000000000001;1.3995000000000002;1.4995000000000003,
H03,89,quadtree_22_2_2_2,22,2,2,2,23,3,6.2000002861022949,-0.81299996376037598,70,10,14,0.19950000000000012;0.29949999999999999;0.39950000000000008;0.49950000000000017;0.59950000000000003;0.69950000000000012;0.79949999999999999;0.89950000000000008;0.99950000000000017;1.0995000000000004;1.1995;1.2995000000000001;1.3995000000000002;1.4995000000000003,
H03,90,quadtree_22_4_2_2,22,4,2,2,22,4,5.9000005722045898,-0.5130000114440918,67,13,20,-0.80049999999999999;-0.70050000000000001;-0.40049999999999997;-0.10049999999999992;-0.00049999999999994493;0.099500000000000033;0.19950000000000012;0.29949999999999999;0.39950000000000008;0.49950000000000017;0.59950000000000003;0.69950000000000012;0.79949999999999999;0.89950000000000008;0.99950000000000017;1.0995000000000004;1.1995;1.2995000000000001;1.3995000000000002;1.4995000000000003,
H03,90,quadtree_22_4_2_2,22,4,2,2,22,5,5.9000005722045898,-0.21299993991851807,67,16,22,-0.80049999999999999;-0.70050000000000001;-0.60050000000000003;-0.50049999999999994;-0.40049999999999997;-0.10049999999999992;-0.00049999999999994493;0.099500000000000033;0.19950000000000012;0.29949999999999999;0.39950000000000008;0.49950000000000017;0.59950000000000003;0.69950000000000012;0.79949999999999999;0.89950000000000008;0.99950000000000017;1.0995000000000004;1.1995;1.2995000000000001;1.3995000000000002;1.4995000000000003,
H03,90,quadtree_22_4_2_2,22,4,2,2,23,4,6.2000002861022949,-0.5130000114440918,70,13,20,-0.80049999999999999;-0.70050000000000001;-0.40049999999999997;-0.10049999999999992;-0.00049999999999994493;0.099500000000000033;0.19950000000000012;0.29949999999999999;0.39950000000000008;0.49950000000000017;0.59950000000000003;0.69950000000000012;0.79949999999999999;0.89950000000000008;0.99950000000000017;1.0995000000000004;1.1995;1.2995000000000001;1.3995000000000002;1.4995000000000003,
H03,90,quadtree_22_4_2_2,22,4,2,2,23,5,6.2000002861022949,-0.21299993991851807,70,16,20,-0.80049999999999999;-0.70050000000000001;-0.40049999999999997;-0.10049999999999992;-0.00049999999999994493;0.099500000000000033;0.19950000000000012;0.29949999999999999;0.39950000000000008;0.49950000000000017;0.59950000000000003;0.69950000000000012;0.79949999999999999;0.89950000000000008;0.99950000000000017;1.0995000000000004;1.1995;1.2995000000000001;1.3995000000000002;1.4995000000000003,
H03,91,quadtree_22_6_2_2,22,6,2,2,22,6,5.9000005722045898,0.087000012397766113,67,19,19,-0.80049999999999999;-0.70050000000000001;-0.10049999999999992;-0.00049999999999994493;0.099500000000000033;0.19950000000000012;0.29949999999999999;0.39950000000000008;0.49950000000000017;0.59950000000000003;0.69950000000000012;0.79949999999999999;0.89950000000000008;0.99950000000000017;1.0995000000000004;1.1995;1.2995000000000001;1.3995000000000002;1.4995000000000003,
H03,91,quadtree_22_6_2_2,22,6,2,2,22,7,5.9000005722045898,0.38699996471405029,67,22,15,-0.70050000000000001;0.19950000000000012;0.29949999999999999;0.39950000000000008;0.49950000000000017;0.59950000000000003;0.69950000000000012;0.79949999999999999;0.89950000000000008;0.99950000000000017;1.0995000000000004;1.1995;1.2995000000000001;1.3995000000000002;1.4995000000000003,
H03,91,quadtree_22_6_2_2,22,6,2,2,23,6,6.2000002861022949,0.087000012397766113,70,19,20,-0.80049999999999999;-0.70050000000000001;-0.40049999999999997;-0.10049999999999992;-0.00049999999999994493;0.099500000000000033;0.19950000000000012;0.29949999999999999;0.39950000000000008;0.49950000000000017;0.59950000000000003;0.69950000000000012;0.79949999999999999;0.89950000000000008;0.99950000000000017;1.0995000000000004;1.1995;1.2995000000000001;1.3995000000000002;1.4995000000000003,
H03,91,quadtree_22_6_2_2,22,6,2,2,23,7,6.2000002861022949,0.38699996471405029,70,22,14,0.19950000000000012;0.29949999999999999;0.39950000000000008;0.49950000000000017;0.59950000000000003;0.69950000000000012;0.79949999999999999;0.89950000000000008;0.99950000000000017;1.0995000000000004;1.1995;1.2995000000000001;1.3995000000000002;1.4995000000000003,
H03,92,quadtree_22_8_2_2,22,8,2,2,22,8,5.9000005722045898,0.68700015544891357,67,25,24,-0.80049999999999999;-0.70050000000000001;-0.60050000000000003;-0.50049999999999994;-0.40049999999999997;-0.30049999999999999;-0.20050000000000001;-0.10049999999999992;-0.00049999999999994493;0.099500000000000033;0.19950000000000012;0.29949999999999999;0.39950000000000008;0.49950000000000017;0.59950000000000003;0.69950000000000012;0.79949999999999999;0.89950000000000008;0.99950000000000017;1.0995000000000004;1.1995;1.2995000000000001;1.3995000000000002;1.4995000000000003,
H03,92,quadtree_22_8_2_2,22,8,2,2,22,9,5.9000005722045898,0.98700010776519775,67,28,24,-0.80049999999999999;-0.70050000000000001;-0.60050000000000003;-0.50049999999999994;-0.40049999999999997;-0.30049999999999999;-0.20050000000000001;-0.10049999999999992;-0.00049999999999994493;0.099500000000000033;0.19950000000000012;0.29949999999999999;0.39950000000000008;0.49950000000000017;0.59950000000000003;0.69950000000000012;0.79949999999999999;0.89950000000000008;0.99950000000000017;1.0995000000000004;1.1995;1.2995000000000001;1.3995000000000002;1.4995000000000003,
