wind_id,lag_s,p10,q1,median,q3,p90
W_altfast,0.4,1.8599999999999999,1.8845924987216616,1.9565450978031713,2.0521041104832807,2.12244131579376
W_altfast,0.6000000000000001,1.7899999999999996,1.8371390653604514,1.9382474247645571,2.0662198533043323,2.168045099104441
W_altfast,0.8,1.7199999999999989,1.7792698390572605,1.919166993091196,2.074540992900667,2.218748830538443
W_altfast,1.0,1.6499999999999986,1.7228393071964048,1.9088404331803284,2.0745659114350588,2.261072642278695
W_altfast,1.2000000000000002,1.5799999999999985,1.66912337231515,1.893564554690934,2.0798157640434054,2.287541791974632
W_altfast,1.4000000000000001,1.5099999999999998,1.624111002932336,1.8775759589225602,2.1002202874425837,2.3253724802665707
W_altfast,1.6,1.44,1.571921802769829,1.8753878522196255,2.1059593639888403,2.36609619783861
W_altfast,1.8,1.37,1.5243622625984354,1.8691541412194281,2.106074106685954,2.400406764088699
W_altfast,2.0,1.2999999999999998,1.477048867066855,1.8547603456144945,2.1104917536274423,2.404597609043641
W_altfast,2.2,1.23,1.4308524043117299,1.8514011935055836,2.135209698367137,2.4173009642403427
W_altfast,2.4000000000000004,1.1600000000000001,1.3902296250812303,1.8462126616376406,2.135520349531815,2.440607302355598
W_altfast,2.6,1.0899999999999999,1.3321650017559385,1.8556557402004439,2.1461867527952307,2.4643565735715733
W_altfast,2.8000000000000003,1.0401712412579518,1.2838795198905917,1.8504781999467612,2.1496411327630525,2.4554021808509474
W_altfast,3.0,1.0233030463383086,1.250984341585033,1.859162912770913,2.156292392396528,2.4731924609769447
W_altfast,3.2,0.9936918016668895,1.2491407968663668,1.8542055218357576,2.175330034877932,2.4783421664866245
W_altfast,3.4000000000000004,0.9522384314308076,1.2556572692150232,1.8775741146534493,2.1560588979934607,2.4427819237231216
W_altfast,3.6,0.889869806326518,1.2990196885243945,1.8803363074976145,2.158690000594218,2.4434909674934753
W_altfast,3.8000000000000003,0.8415013667814454,1.3535465923523637,1.9076552470658632,2.1663488277689043,2.4745398633227564
W_altfast,4.0,0.7878669763625876,1.4042797744434923,1.9017135128015636,2.1772650620681793,2.483070102286853
W_altfast,4.2,0.7383947238717008,1.462190187640529,1.9135792874618573,2.201339467615922,2.466965706976019
W_altfast,4.4,0.6981486022385412,1.5030968388377413,1.9223032941730511,2.208204871703509,2.4822938461461925
W_altfast,4.6000000000000005,0.6332654093599149,1.5525386180083074,1.9481273407542323,2.201147339047627,2.485707920268745
W_altfast,4.800000000000001,0.5724459789241749,1.5933988091825024,1.950703073704993,2.22784268741501,2.523145622907185
W_altfast,5.0,0.5494630111494747,1.581354199176219,1.9780593811114768,2.24207248489025,2.5550833419923573
W_altfast,5.2,0.5101719340598793,1.5567448549393625,1.964502673242269,2.2486636000059836,2.5610764744116437
W_altfast,5.4,0.4839551983225103,1.5407275141259427,1.9813388718746474,2.265988451500272,2.586293669137091
W_altfast,5.6000000000000005,0.41401937613352663,1.5432690555146298,1.992151117400272,2.285576569386941,2.606891556295823
W_altfast,5.800000000000001,0.377173553701722,1.5484324866885604,2.0214776166228026,2.2923631417836314,2.6323756556700655
W_altfast,6.0,0.38685385290332563,1.5425061141804939,2.0250777152725217,2.305367167137713,2.668239549017836
W_altfast,6.2,0.3843411794873624,1.5239376426228324,2.040367270250442,2.305649164536681,2.6752695219415616
W_altfast,6.4,0.3972020131863051,1.5218701768354406,2.053003635535139,2.3088841544853658,2.6983043826153614
W_altfast,6.6000000000000005,0.43490489202550964,1.530796289607762,2.0643007075607223,2.3211079650430637,2.741480447590998
W_altfast,6.800000000000001,0.467760812104389,1.5325068751370288,2.0619966985637235,2.3337588844472545,2.765015478651346
W_altfast,7.0,0.4943406088671487,1.536566221963695,2.062637037239456,2.3483043388795926,2.7670871344286208
W_altfast,7.2,0.5720512955985879,1.5503365079141758,2.0532076939874147,2.367379894939627,2.7968148534367856
W_altfast,7.4,0.5790427042012704,1.5643255601898503,2.0421398723716035,2.3796928627738585,2.8693209729489797
W_altfast,7.6000000000000005,0.6449972606243313,1.563598245303503,2.0270384368020986,2.4011301277700694,2.852518221267568
W_altfast,7.800000000000001,0.67925706524972,1.560965392988011,2.0054268308347365,2.421855134803611,2.868079759509355
W_altfast,8.0,0.7128544139024852,1.5857464602723075,2.014898138269977,2.443024771504984,2.888355979749851
W_altfast,8.200000000000001,0.7828535057311704,1.6156637744682922,2.0310476707280354,2.4568196820975916,2.904145150333835
W_altfast,8.4,0.8528527466397187,1.6245460091739692,2.023192718944137,2.4601128555111913,2.9389947762102753
W_altfast,8.6,0.914841235519333,1.6254251678989562,2.0265439207048703,2.4392061151906814,2.946223198486172
W_altfast,8.8,0.9750711284660616,1.6390411202869053,2.025115482997029,2.4560433741266268,2.9317214494330086
W_altfast,9.0,1.014677912728416,1.61911620808863,2.042139872371602,2.4486981938469894,2.952627493285388
W_altfast,9.200000000000001,1.034172212608071,1.6368553729168345,2.0445490978832543,2.4394070203168132,2.969665626625603
W_altfast,9.4,1.0657480525098257,1.6498859494435567,2.056482813011038,2.4347860737633384,2.9911172656923513
W_altfast,9.600000000000001,1.1186841570639714,1.6517963519643049,2.0585876736152313,2.435760884334857,3.0073358079605974
W_altfast,9.8,1.156646786486552,1.6462654391455975,2.04871390200062,2.4050615629742094,3.0306602367414865
W_altfast,10.0,1.2108735783565205,1.6389004514991679,2.038317765996053,2.4261810210026105,3.0173495713338134
