house,carrier_index,carrier_id,x,y,free_cells,geometry_prior,occupancy_sha256
House01,147,quadtree_18_22_2_2,-1.6999998092651367,-1.1299996376037598,1,0.0015974440894568689,846003ffbbc8e99aa322cf189356399412763710e937bb5e5316186afccf17cb
House01,148,quadtree_18_24_2_2,-1.6999998092651367,-0.23000001907348633,1,0.0015974440894568689,846003ffbbc8e99aa322cf189356399412763710e937bb5e5316186afccf17cb
House01,149,quadtree_18_26_2_2,-1.8499999046325684,0.22000002861022949,4,0.0063897763578274758,846003ffbbc8e99aa322cf189356399412763710e937bb5e5316186afccf17cb
House01,150,quadtree_18_28_2_2,-1.6999998092651367,0.67000007629394531,1,0.0015974440894568689,846003ffbbc8e99aa322cf189356399412763710e937bb5e5316186afccf17cb
House01,151,quadtree_18_30_2_2,-1.8499999046325684,1.5700006484985352,2,0.0031948881789137379,846003ffbbc8e99aa322cf189356399412763710e937bb5e5316186afccf17cb
House01,152,quadtree_18_32_2_2,-1.8499999046325684,2.0199999809265137,4,0.0063897763578274758,846003ffbbc8e99aa322cf189356399412763710e937bb5e5316186afccf17cb
House01,153,quadtree_18_34_2_2,-1.8499999046325684,2.6200003623962402,4,0.0063897763578274758,846003ffbbc8e99aa322cf189356399412763710e937bb5e5316186afccf17cb
House01,154,quadtree_18_36_2_2,-1.8499999046325684,3.0700006484985352,2,0.0031948881789137379,846003ffbbc8e99aa322cf189356399412763710e937bb5e5316186afccf17cb
House01,155,quadtree_20_0_2_2,-1.25,-7.4300003051757812,2,0.0031948881789137379,846003ffbbc8e99aa322cf189356399412763710e937bb5e5316186afccf17cb
House01,156,quadtree_20_2_2_2,-1.3000000317891438,-7.0300000508626299,3,0.0047923322683706068,846003ffbbc8e99aa322cf189356399412763710e937bb5e5316186afccf17cb
House01,157,quadtree_20_4_2_2,-1.25,-6.380000114440918,4,0.0063897763578274758,846003ffbbc8e99aa322cf189356399412763710e937bb5e5316186afccf17cb
House01,158,quadtree_20_6_2_2,-1.25,-5.7800002098083496,4,0.0063897763578274758,846003ffbbc8e99aa322cf189356399412763710e937bb5e5316186afccf17cb
